industry,brand,content_type,hour,dayofweek,nbrhashtags,captionlength,followers,engagementRate
fashion,bershka,carousel,8,2,0,37,11252086,0.0162725382653492
fashion,bershka,carousel,9,6,1,88,11252086,0.0635082241639461
fashion,bershka,carousel,10,0,0,91,11252086,0.0324384296387354
fashion,bershka,reel,10,1,0,55,11252086,0.0232223607249358
fashion,bershka,carousel,14,3,1,37,11252086,0.1724213625811249
fashion,bershka,carousel,8,3,1,78,11252086,0.0655434023522394
fashion,bershka,carousel,9,6,1,44,11252086,0.0285813670460748
fashion,bershka,carousel,10,0,0,64,11252086,0.0688316815210975
fashion,bershka,reel,9,4,0,17,11252086,0.1920177289793199
fashion,bershka,carousel,9,2,0,57,11252086,0.0403925103309733
fashion,bershka,carousel,9,5,0,300,11252086,0.0350157295278404
fashion,bershka,carousel,9,1,0,40,11252086,0.045884825267066
fashion,pullandbear,carousel,8,5,0,37,7778384,0.0108120144235615
fashion,pullandbear,carousel,11,4,0,127,7778384,0.0691274691504045
fashion,pullandbear,carousel,19,6,0,304,7778384,0.0173429339564619
fashion,pullandbear,reel,10,4,0,1271,7778384,0.0759155114995608
fashion,pullandbear,carousel,7,4,0,36,7778384,0.0194899094721988
fashion,pullandbear,carousel,9,0,0,27,7778384,0.0296591168551205
fashion,pullandbear,carousel,10,0,0,81,7778384,0.0150802531734097
fashion,pullandbear,carousel,10,4,0,165,7778384,0.0363185977961489
fashion,pullandbear,carousel,14,4,0,487,7778384,0.0707473428928168
fashion,pullandbear,carousel,9,0,0,44,7778384,0.0241566885872438
fashion,pullandbear,carousel,8,3,0,32,7778384,0.0272550185231276
fashion,pullandbear,carousel,9,0,0,41,7778384,0.0202869902025922
fashion,pullandbear,carousel,7,3,0,30,7778384,0.0257122816255921
fashion,pullandbear,carousel,18,3,0,461,7778384,0.1779804134123488
fashion,pullandbear,carousel,10,1,0,21,7778384,0.0147588496530898
fashion,pullandbear,carousel,16,0,0,142,7778384,0.0530830054160349
fashion,pullandbear,carousel,9,3,0,35,7778384,0.0138460636553813
fashion,pullandbear,carousel,8,3,0,41,7778384,0.0223696850142651
fashion,pullandbear,carousel,13,3,0,31,7778384,0.0340173485906584
fashion,pullandbear,carousel,10,4,0,38,7778384,0.0154273689753552
fashion,pullandbear,carousel,9,3,0,33,7778384,0.0282449413657129
fashion,pullandbear,carousel,8,5,0,20,7778384,0.0169443935912652
fashion,pullandbear,reel,12,4,2,340,7778384,0.0295691238694309
fashion,pullandbear,carousel,10,3,0,31,7778384,0.0311247169077793
fashion,pullandbear,carousel,9,4,0,45,7778384,0.0183714252214855
fashion,pullandbear,carousel,10,0,0,30,7778384,0.0287334747165992
fashion,pullandbear,carousel,13,0,0,109,7778384,0.0260593974275376
fashion,pullandbear,carousel,10,0,0,19,7778384,0.0312789905975328
fashion,pullandbear,carousel,9,1,0,29,7778384,0.019477053331386
fashion,pullandbear,carousel,19,5,4,435,7778384,0.0822150204978309
fashion,pullandbear,carousel,9,4,1,668,7778384,0.0287334747165992
fashion,pullandbear,carousel,10,3,0,32,7778384,0.0324231871298717
fashion,pullandbear,carousel,8,5,0,35,7778384,0.0154659373977936
fashion,pullandbear,carousel,11,0,0,30,7778384,0.0211483516370495
fashion,pullandbear,carousel,10,4,0,34,7778384,0.0114548214642013
fashion,pullandbear,carousel,9,4,0,65,7778384,0.0282449413657129
fashion,pullandbear,carousel,8,6,0,47,7778384,0.0221639867612604
fashion,pullandbear,carousel,8,4,0,69,7778384,0.026097965849976
fashion,pullandbear,carousel,9,3,0,445,7778384,0.0151059654550353
fashion,pullandbear,carousel,8,6,0,37,7778384,0.0325646046788124
fashion,pullandbear,carousel,9,1,0,43,7778384,0.0271778816782509
fashion,pullandbear,carousel,8,5,0,15,7778384,0.0206212498637249
fashion,pullandbear,carousel,9,2,0,86,7778384,0.2981210493079282
fashion,pullandbear,carousel,8,5,0,32,7778384,0.0216497411287485
fashion,pullandbear,carousel,9,3,0,186,7778384,0.0194384849089476
fashion,pullandbear,carousel,9,1,0,34,7778384,0.0188342462907462
fashion,pullandbear,carousel,9,4,0,31,7778384,0.0272421623823148
fashion,pullandbear,carousel,9,4,0,35,7778384,0.0191556498110661
fashion,pullandbear,carousel,8,5,0,32,7778384,0.0363957346410257
fashion,pullandbear,carousel,8,1,0,27,7778384,0.0349558468699925
fashion,pullandbear,carousel,8,2,0,21,7778384,0.0268821904395565
fashion,pullandbear,carousel,8,2,0,21,7778384,0.0363314539369617
fashion,pullandbear,carousel,9,1,0,28,7778384,0.0277178395923883
fashion,pullandbear,carousel,8,6,0,23,7778384,0.0211483516370495
fashion,pullandbear,carousel,10,4,0,41,7778384,0.0300319449386916
fashion,pullandbear,carousel,9,4,0,55,7778384,0.0185514111928647
fashion,pullandbear,carousel,9,2,0,16,7778384,0.0353929556576276
fashion,pullandbear,carousel,9,4,0,37,7778384,0.0232953271527864
fashion,pullandbear,carousel,14,1,0,225,7778384,0.0236681552363575
fashion,pullandbear,carousel,9,5,0,27,7778384,0.043248057694246
fashion,pullandbear,carousel,10,2,0,56,7778384,0.0156073549467344
fashion,pullandbear,carousel,9,2,0,158,7778384,0.0162887304098126
fashion,pullandbear,carousel,10,2,0,55,7778384,0.014308884724642
fashion,pullandbear,carousel,8,1,0,26,7778384,0.0339530678865944
fashion,pullandbear,carousel,9,1,0,28,7778384,0.0147202812306515
fashion,pullandbear,carousel,8,5,0,39,7778384,0.0448936437182839
fashion,pullandbear,reel,12,5,0,39,7778384,0.0176386251951562
fashion,pullandbear,carousel,10,2,0,55,7778384,0.0206855305677888
fashion,pullandbear,carousel,8,3,0,30,7778384,0.0291063028001703
fashion,pullandbear,photo,9,4,0,25,7778384,0.0262779518213551
fashion,pullandbear,photo,11,1,1,423,7778384,0.0189370954172486
fashion,pullandbear,carousel,11,5,0,35,7778384,0.0230124920549049
fashion,pullandbear,carousel,14,5,0,56,7778384,0.0263550886662319
fashion,pullandbear,carousel,9,0,0,79,7778384,0.125077393967693
fashion,pullandbear,carousel,14,4,0,292,7778384,0.0255065833725874
fashion,pullandbear,carousel,8,6,0,39,7778384,0.0183842813622983
fashion,pullandbear,reel,10,4,0,212,7778384,0.0183328567990472
fashion,pullandbear,carousel,8,5,0,46,7778384,0.021431186734931
fashion,pullandbear,carousel,9,5,0,168,7778384,0.0127018671230425
fashion,pullandbear,carousel,9,1,0,25,7778384,0.0179728848562889
fashion,pullandbear,carousel,8,6,0,100,7778384,0.0268821904395565
fashion,pullandbear,carousel,8,4,0,21,7778384,0.0364857276267152
fashion,pullandbear,carousel,15,3,0,28,7778384,0.0190142322621253
fashion,pullandbear,carousel,12,3,0,294,7778384,0.0233596078568504
fashion,pullandbear,carousel,13,4,0,60,7778384,0.0419881558945919
fashion,pullandbear,carousel,8,5,0,47,7778384,0.016391579536315
fashion,pullandbear,carousel,8,6,0,51,7778384,0.0188856708539974
fashion,pullandbear,reel,13,4,0,72,7778384,0.0417953137824
fashion,pullandbear,carousel,15,1,0,25,7778384,0.019348491923258
fashion,pullandbear,carousel,9,1,0,37,7778384,0.018281432235796
fashion,pullandbear,carousel,9,0,0,75,7778384,0.022189699042886
fashion,pullandbear,carousel,8,4,0,64,7778384,0.0201327165128386
fashion,pullandbear,carousel,8,6,0,40,7778384,0.0228453622243386
fashion,pullandbear,carousel,9,3,0,93,7778384,0.0914328734606057
fashion,pullandbear,carousel,11,4,0,278,7778384,0.1473570859962686
fashion,pullandbear,carousel,13,1,0,227,7778384,0.0541757773851226
fashion,pullandbear,carousel,9,3,0,412,7778384,0.0256351447807153
fashion,pullandbear,carousel,11,3,0,267,7778384,0.0219840007898812
fashion,pullandbear,carousel,10,1,0,96,7778384,0.0181400146868552
fashion,pullandbear,reel,10,1,0,96,7778384,0.0266379237641134
fashion,ha.hamadiabid,carousel,11,2,0,105,400021,0.028748490704238
fashion,ha.hamadiabid,reel,15,2,0,167,400021,0.0247487006932136
fashion,ha.hamadiabid,reel,11,4,4,113,400021,0.0069996325192927
fashion,ha.hamadiabid,carousel,11,4,5,122,400021,0.0269985825744148
fashion,ha.hamadiabid,reel,11,2,4,114,400021,0.0187490156766769
fashion,ha.hamadiabid,carousel,8,2,4,134,400021,0.018999002552366
fashion,ha.hamadiabid,carousel,15,1,0,177,400021,0.0202489369308111
fashion,ha.hamadiabid,reel,15,1,0,140,400021,0.0112494094060061
fashion,ha.hamadiabid,reel,10,2,0,157,400021,0.0154991862927196
fashion,ha.hamadiabid,carousel,15,1,4,170,400021,0.057246994532787
fashion,ha.hamadiabid,carousel,8,3,5,131,400021,0.028748490704238
fashion,ha.hamadiabid,carousel,19,4,0,115,400021,0.0112494094060061
fashion,ha.hamadiabid,carousel,19,3,0,123,400021,0.0169991075468537
fashion,ha.hamadiabid,carousel,13,0,0,73,400021,0.0179990550496098
fashion,ha.hamadiabid,reel,12,2,0,152,400021,0.0129993175358293
fashion,ha.hamadiabid,carousel,19,3,0,189,400021,0.019748963179433
fashion,ha.hamadiabid,reel,20,3,2,125,400021,0.0064996587679146
fashion,ha.hamadiabid,carousel,18,3,3,162,400021,0.0157491731684086
fashion,ha.hamadiabid,reel,12,3,0,94,400021,0.0322483069638843
fashion,ha.hamadiabid,photo,15,6,3,171,400021,0.0122493569087622
fashion,ha.hamadiabid,carousel,15,6,3,171,400021,0.0232487794390794
fashion,ha.hamadiabid,reel,14,1,0,138,400021,0.0149992125413415
fashion,ha.hamadiabid,reel,15,6,3,171,400021,0.1864902092640136
fashion,ha.hamadiabid,carousel,11,6,2,128,400021,0.0124993437844513
fashion,ha.hamadiabid,reel,11,6,1,137,400021,0.8467055479587322
fashion,ha.hamadiabid,reel,23,5,5,101,400021,2.017644073686132
fashion,ha.hamadiabid,reel,22,1,0,222,400021,0.0202489369308111
fashion,ha.hamadiabid,carousel,12,6,2,91,400021,0.0792458395934213
fashion,ha.hamadiabid,reel,14,1,0,71,400021,0.019748963179433
fashion,ha.hamadiabid,carousel,22,1,2,138,400021,0.0117493831573842
fashion,ha.hamadiabid,carousel,12,6,0,53,400021,0.0127493306601403
fashion,ha.hamadiabid,carousel,12,3,0,116,400021,0.0619967451708785
fashion,ha.hamadiabid,reel,15,1,4,181,400021,0.0327482807152624
fashion,ha.hamadiabid,carousel,11,6,2,41,400021,0.0359981100992197
fashion,ha.hamadiabid,reel,23,1,3,128,400021,0.0164991337954757
fashion,ha.hamadiabid,carousel,9,5,5,141,400021,0.0172490944225428
fashion,ha.hamadiabid,carousel,10,4,2,88,400021,1.6136652825726647
fashion,ha.hamadiabid,carousel,9,3,3,125,400021,2.1016396639176445
fashion,ha.hamadiabid,reel,17,1,8,292,400021,0.0209988975578782
fashion,ha.hamadiabid,reel,12,2,5,150,400021,0.029248464455616
fashion,ha.hamadiabid,carousel,16,4,7,170,400021,0.0219988450606343
fashion,ha.hamadiabid,carousel,12,6,6,162,400021,0.0432477294942015
fashion,ha.hamadiabid,reel,10,3,9,287,400021,0.0144992387899635
fashion,ha.hamadiabid,carousel,12,2,4,173,400021,0.0377480182290429
fashion,ha.hamadiabid,carousel,16,2,4,130,400021,0.0334982413423295
fashion,ha.hamadiabid,carousel,14,3,6,146,400021,0.0154991862927196
fashion,ha.hamadiabid,carousel,10,4,5,96,400021,0.0327482807152624
fashion,ha.hamadiabid,carousel,12,1,6,154,400021,0.0147492256656525
fashion,ha.hamadiabid,carousel,18,5,5,154,400021,0.0137492781628964
fashion,ha.hamadiabid,reel,15,2,5,186,400021,0.0172490944225428
fashion,ha.hamadiabid,carousel,12,2,4,109,400021,0.0177490681739208
fashion,ha.hamadiabid,reel,10,1,6,215,400021,0.0242487269418355
fashion,ha.hamadiabid,carousel,17,5,5,90,400021,0.0122493569087622
fashion,ha.hamadiabid,reel,8,4,7,181,400021,0.0112494094060061
fashion,ha.hamadiabid,carousel,16,1,0,101,400021,0.018999002552366
fashion,ha.hamadiabid,carousel,8,0,0,113,400021,0.0179990550496098
fashion,ha.hamadiabid,reel,10,4,5,126,400021,0.0167491206711647
fashion,ha.hamadiabid,reel,18,5,5,104,400021,0.0262486219473477
fashion,ha.hamadiabid,reel,12,4,6,119,400021,0.009749488151872
fashion,ha.hamadiabid,carousel,15,5,0,195,400021,0.2562365475812519
fashion,ha.hamadiabid,carousel,14,2,0,112,400021,0.0162491469197867
fashion,ha.hamadiabid,reel,13,1,6,139,400021,0.0072496193949817
fashion,ha.hamadiabid,carousel,17,6,0,145,400021,0.009749488151872
fashion,ha.hamadiabid,carousel,9,4,0,53,400021,0.0319983200881953
fashion,ha.hamadiabid,carousel,15,2,7,117,400021,0.0277485432014819
fashion,ha.hamadiabid,carousel,9,5,0,118,400021,0.019748963179433
fashion,ha.hamadiabid,reel,19,0,0,76,400021,0.018999002552366
fashion,ha.hamadiabid,carousel,18,5,0,114,400021,0.0404978738616222
fashion,ha.hamadiabid,carousel,14,0,0,75,400021,0.009999475027561
fashion,ha.hamadiabid,carousel,14,0,4,163,400021,0.0334982413423295
fashion,ha.hamadiabid,carousel,13,1,0,107,400021,0.0179990550496098
fashion,ha.hamadiabid,carousel,18,0,0,115,400021,0.0062496718922256
fashion,ha.hamadiabid,carousel,9,1,0,179,400021,0.0132493044115183
fashion,ha.hamadiabid,reel,11,1,0,165,400021,0.0124993437844513
fashion,ha.hamadiabid,carousel,11,1,0,81,400021,0.0224988188120123
fashion,ha.hamadiabid,carousel,16,1,0,62,400021,0.0074996062706707
fashion,ha.hamadiabid,reel,15,3,0,237,400021,0.0072496193949817
fashion,ha.hamadiabid,carousel,19,4,0,92,400021,0.0087495406491159
fashion,ha.hamadiabid,carousel,14,2,0,130,400021,0.0157491731684086
fashion,ha.hamadiabid,reel,13,4,0,121,400021,0.0132493044115183
fashion,ha.hamadiabid,carousel,11,3,0,104,400021,0.01024946190325
fashion,ha.hamadiabid,photo,13,4,0,97,400021,0.0117493831573842
fashion,ha.hamadiabid,reel,10,5,0,165,400021,0.0067496456436037
fashion,ha.hamadiabid,carousel,9,0,0,80,400021,0.0162491469197867
fashion,ha.hamadiabid,carousel,9,1,0,89,400021,0.0134992912872074
fashion,ha.hamadiabid,reel,11,3,0,153,400021,0.009999475027561
fashion,ha.hamadiabid,carousel,11,5,0,113,400021,0.0104994487789391
fashion,ha.hamadiabid,reel,16,0,0,192,400021,0.0092495144004939
fashion,ha.hamadiabid,carousel,16,3,0,102,400021,0.0139992650385854
fashion,ha.hamadiabid,carousel,18,5,0,98,400021,0.009499501276183
fashion,ha.hamadiabid,carousel,12,3,0,114,400021,0.0424977688671344
fashion,ha.hamadiabid,carousel,14,2,0,106,400021,0.0182490419252989
fashion,ha.hamadiabid,reel,16,5,1,268,400021,0.0132493044115183
fashion,ha.hamadiabid,reel,17,6,0,80,400021,0.0127493306601403
fashion,ha.hamadiabid,reel,19,4,0,169,400021,0.0062496718922256
fashion,ha.hamadiabid,reel,15,0,0,161,400021,0.0104994487789391
fashion,ha.hamadiabid,carousel,12,2,0,83,400021,0.0142492519142745
fashion,ha.hamadiabid,carousel,19,6,0,135,400021,0.019498976303744
fashion,ha.hamadiabid,carousel,18,6,0,159,400021,0.0182490419252989
fashion,ha.hamadiabid,carousel,13,1,2,70,400021,0.0534971913974516
fashion,zen.tunisie,photo,11,1,0,93,350925,0.0136781363539217
fashion,zen.tunisie,photo,10,1,0,129,350925,0.0094037187433212
fashion,zen.tunisie,reel,19,3,0,162,350925,3.3562727078435564
fashion,zen.tunisie,photo,11,1,0,93,350925,0.0056992234808007
fashion,zen.tunisie,photo,10,1,0,93,350925,0.0051293011327206
fashion,zen.tunisie,photo,11,1,0,93,350925,0.0085488352212011
fashion,zen.tunisie,reel,20,3,0,34,350925,0.4100591294436133
fashion,zen.tunisie,photo,10,1,0,93,350925,0.0034195340884804
fashion,zen.tunisie,photo,10,1,0,129,350925,0.0094037187433212
fashion,zen.tunisie,photo,11,1,0,129,350925,0.0148179810500819
fashion,zen.tunisie,photo,10,1,0,93,350925,0.0085488352212011
fashion,zen.tunisie,photo,9,1,0,150,350925,0.0048443399586806
fashion,zen.tunisie,photo,20,1,0,100,350925,0.0094037187433212
fashion,zen.tunisie,photo,9,1,0,150,350925,0.0034195340884804
fashion,zen.tunisie,photo,20,1,0,0,350925,0.003188766211049
fashion,zen.tunisie,carousel,14,1,0,144,350925,0.0290660397520837
fashion,zen.tunisie,photo,14,1,0,142,350925,0.0113984469616014
fashion,zen.tunisie,reel,14,1,0,144,350925,0.9873904680487284
fashion,zen.tunisie,photo,20,1,0,100,350925,0.0054142623067607
fashion,zen.tunisie,photo,9,1,0,150,350925,0.0074089905250409
fashion,zen.tunisie,carousel,13,4,0,144,350925,0.0786492840350502
fashion,zen.tunisie,photo,10,1,0,105,350925,0.0105435634394813
fashion,zen.tunisie,photo,10,1,0,105,350925,0.0105435634394813
fashion,zen.tunisie,carousel,10,1,0,217,350925,0.031060767970364
fashion,zen.tunisie,carousel,15,4,0,261,350925,0.0108285246135214
fashion,zen.tunisie,reel,14,3,0,158,350925,0.0897627698226116
fashion,zen.tunisie,reel,16,4,0,115,350925,0.0652561088551684
fashion,zen.tunisie,reel,12,4,0,171,350925,0.184939801951984
fashion,zen.tunisie,reel,11,5,0,192,350925,0.0227968939232029
fashion,zen.tunisie,photo,13,4,0,144,350925,0.0119683693096815
fashion,zen.tunisie,photo,11,5,0,192,350925,0.0096886799173612
fashion,zen.tunisie,reel,13,2,0,104,350925,0.2251193274916292
fashion,zen.tunisie,photo,13,4,0,144,350925,0.0068390681769608
fashion,zen.tunisie,photo,10,5,0,192,350925,0.0085488352212011
fashion,zen.tunisie,reel,18,0,0,271,350925,1.5419249127306405
fashion,zen.tunisie,carousel,16,0,0,287,350925,0.015387903398162
fashion,zen.tunisie,photo,16,1,0,320,350925,0.0188074374866424
fashion,zen.tunisie,carousel,11,0,0,118,350925,0.015957825746242
fashion,zen.tunisie,carousel,16,4,0,120,350925,0.0099736410914012
fashion,zen.tunisie,photo,10,1,0,208,350925,0.0088337963952411
fashion,zen.tunisie,photo,11,0,0,118,350925,0.007693951699081
fashion,zen.tunisie,carousel,16,4,0,120,350925,0.0151029422241219
fashion,zen.tunisie,carousel,16,4,0,167,350925,0.0139630975279618
fashion,zen.tunisie,photo,10,1,0,217,350925,0.0062691458288808
fashion,zen.tunisie,reel,19,0,0,183,350925,0.084918429863931
fashion,zen.tunisie,carousel,10,1,0,123,350925,0.0176675927904822
fashion,zen.tunisie,reel,16,1,0,233,350925,0.0435990596281256
fashion,zen.tunisie,carousel,16,0,0,183,350925,0.0216570492270428
fashion,zen.tunisie,photo,15,4,0,78,350925,0.008263874047161
fashion,zen.tunisie,carousel,10,3,0,78,350925,0.038754719669445
fashion,zen.tunisie,photo,15,4,0,78,350925,0.0034195340884804
fashion,zen.tunisie,photo,10,3,0,84,350925,0.0193773598347225
fashion,zen.tunisie,photo,12,5,0,82,350925,0.0199472821828025
fashion,zen.tunisie,reel,15,5,0,82,350925,0.0284961174040037
fashion,zen.tunisie,photo,16,0,0,185,350925,0.0151029422241219
fashion,zen.tunisie,photo,10,3,0,84,350925,0.008263874047161
fashion,zen.tunisie,photo,10,3,0,84,350925,0.0062691458288808
fashion,zen.tunisie,photo,15,4,0,78,350925,0.0085488352212011
fashion,zen.tunisie,carousel,17,4,0,183,350925,0.0396096031915651
fashion,zen.tunisie,reel,15,4,0,172,350925,0.053857661893567
fashion,zen.tunisie,carousel,18,0,0,183,350925,0.0176675927904822
fashion,zen.tunisie,carousel,14,2,0,53,350925,0.0199472821828025
fashion,zen.tunisie,carousel,10,3,0,78,350925,0.0094037187433212
fashion,zen.tunisie,reel,21,4,0,182,350925,0.0347652632328845
fashion,zen.tunisie,photo,10,3,0,0,350925,0.0037044952625204
fashion,zen.tunisie,photo,16,0,0,287,350925,0.0085488352212011
fashion,zen.tunisie,carousel,16,0,0,287,350925,0.007978912873121
fashion,zen.tunisie,carousel,17,2,0,183,350925,0.0190923986606824
fashion,zen.tunisie,photo,10,3,0,78,350925,0.0085488352212011
fashion,zen.tunisie,photo,14,2,0,53,350925,0.0105435634394813
fashion,zen.tunisie,carousel,15,2,0,63,350925,0.0373299137992448
fashion,zen.tunisie,carousel,10,3,0,82,350925,0.0279261950559236
fashion,zen.tunisie,photo,18,4,0,197,350925,0.0085488352212011
fashion,zen.tunisie,carousel,16,1,0,327,350925,0.0581320795041675
fashion,zen.tunisie,carousel,20,5,0,48,350925,0.0644012253330483
fashion,zen.tunisie,photo,19,4,0,49,350925,0.054427584241647
fashion,zen.tunisie,carousel,9,6,0,85,350925,0.0416043314098454
fashion,zen.tunisie,photo,19,6,0,72,350925,0.0889078863004915
fashion,zen.tunisie,photo,19,6,0,72,350925,0.0119683693096815
fashion,zen.tunisie,reel,17,0,0,111,350925,0.0715252546840493
fashion,zen.tunisie,carousel,19,6,0,72,350925,0.0284961174040037
fashion,zen.tunisie,photo,9,6,0,85,350925,0.0165277480943221
fashion,zen.tunisie,photo,9,0,0,111,350925,0.0179525539645223
fashion,zen.tunisie,photo,9,6,0,85,350925,0.0142480587020018
fashion,zen.tunisie,photo,10,6,1,39,350925,0.0350502244069245
fashion,zen.tunisie,photo,10,0,0,111,350925,0.0099736410914012
fashion,zen.tunisie,carousel,13,5,0,49,350925,0.046448671368526
fashion,zen.tunisie,photo,14,0,0,111,350925,0.0088337963952411
fashion,zen.tunisie,photo,9,0,0,111,350925,0.0267863503597634
fashion,zen.tunisie,carousel,19,5,0,48,350925,0.0247916221414832
fashion,zen.tunisie,photo,20,5,0,48,350925,0.0111134857875614
fashion,zen.tunisie,carousel,10,6,1,39,350925,0.0410344090617653
fashion,zen.tunisie,carousel,10,6,1,39,350925,0.0589869630262876
fashion,zen.tunisie,reel,19,4,0,228,350925,0.0589869630262876
fashion,zen.tunisie,photo,19,5,0,58,350925,0.007693951699081
fashion,zen.tunisie,carousel,19,5,0,58,350925,0.0151029422241219
fashion,zen.tunisie,photo,19,5,0,58,350925,0.0381847973213649
fashion,zen.tunisie,carousel,18,0,0,111,350925,0.0267863503597634
fashion,zen.tunisie,reel,17,1,0,235,350925,7.086668499853545
fashion,zen.tunisie,carousel,9,5,0,57,350925,0.023366816271283
fashion,kastelo.com.tn,reel,18,0,0,53,205262,0.186590796153209
fashion,kastelo.com.tn,carousel,18,0,0,122,205262,0.0175385604739308
fashion,kastelo.com.tn,reel,19,4,4,139,205262,0.0940261714296849
fashion,kastelo.com.tn,reel,19,0,0,144,205262,0.1909754362716918
fashion,kastelo.com.tn,reel,18,4,4,164,205262,1.7894203505763366
fashion,kastelo.com.tn,reel,17,6,5,113,205262,0.2850016077013768
fashion,kastelo.com.tn,carousel,18,0,0,122,205262,0.0506669524802447
fashion,kastelo.com.tn,reel,20,1,5,136,205262,0.0857440734281065
fashion,kastelo.com.tn,reel,19,1,0,109,205262,0.0847697089573325
fashion,kastelo.com.tn,reel,19,4,8,139,205262,0.5334645477487309
fashion,kastelo.com.tn,carousel,21,3,0,159,205262,0.0282565696524441
fashion,kastelo.com.tn,carousel,18,0,0,122,205262,0.0253334762401223
fashion,kastelo.com.tn,carousel,20,0,0,190,205262,0.0116923736492872
fashion,kastelo.com.tn,carousel,17,4,0,202,205262,0.0112051914139002
fashion,kastelo.com.tn,reel,18,3,0,159,205262,0.0594362327172102
fashion,kastelo.com.tn,carousel,17,4,0,202,205262,0.0282565696524441
fashion,kastelo.com.tn,carousel,17,4,0,202,205262,0.0180257427093178
fashion,kastelo.com.tn,carousel,21,3,0,159,205262,0.015102649296996
fashion,kastelo.com.tn,reel,18,2,0,202,205262,0.0375130321247966
fashion,kastelo.com.tn,reel,18,5,0,122,205262,0.030692480829379
fashion,kastelo.com.tn,carousel,21,3,0,159,205262,0.0107180091785133
fashion,kastelo.com.tn,carousel,20,0,0,205,205262,0.0190001071800917
fashion,kastelo.com.tn,reel,18,6,0,130,205262,0.0448207656556011
fashion,kastelo.com.tn,reel,19,5,5,164,205262,0.468182128206877
fashion,kastelo.com.tn,reel,18,2,3,147,205262,0.0233847472985745
fashion,kastelo.com.tn,reel,14,3,3,223,205262,0.0199744716508657
fashion,kastelo.com.tn,carousel,13,6,0,114,205262,0.0453079478909881
fashion,kastelo.com.tn,carousel,19,4,0,171,205262,0.0121795558846742
fashion,kastelo.com.tn,carousel,19,4,0,171,205262,0.0233847472985745
fashion,kastelo.com.tn,carousel,20,0,0,190,205262,0.0102308269431263
fashion,kastelo.com.tn,carousel,19,4,0,171,205262,0.0102308269431263
fashion,kastelo.com.tn,reel,20,6,0,190,205262,0.0355643031832487
fashion,kastelo.com.tn,carousel,13,6,0,133,205262,0.0219232005924135
fashion,kastelo.com.tn,carousel,17,2,3,197,205262,0.0287437518878311
fashion,kastelo.com.tn,carousel,13,6,0,114,205262,0.0131539203554481
fashion,kastelo.com.tn,carousel,17,2,3,197,205262,0.0116923736492872
fashion,kastelo.com.tn,carousel,16,1,3,182,205262,0.108154456255907
fashion,kastelo.com.tn,carousel,16,0,3,228,205262,0.0345899387124747
fashion,kastelo.com.tn,reel,13,6,3,200,205262,0.5578236595180793
fashion,kastelo.com.tn,reel,19,6,3,228,205262,0.0482310413033099
fashion,kastelo.com.tn,reel,19,0,3,182,205262,0.0706414241311104
fashion,kastelo.com.tn,carousel,16,0,3,228,205262,0.0282565696524441
fashion,kastelo.com.tn,reel,20,4,3,244,205262,0.0570003215402753
fashion,kastelo.com.tn,reel,20,3,3,229,205262,0.0998723582543286
fashion,kastelo.com.tn,reel,20,5,3,137,205262,0.2012062632148181
fashion,kastelo.com.tn,carousel,17,0,3,228,205262,0.046769494597149
fashion,kastelo.com.tn,carousel,16,2,3,219,205262,0.014128284826222
fashion,kastelo.com.tn,carousel,16,1,3,182,205262,0.0112051914139002
fashion,kastelo.com.tn,reel,19,1,3,219,205262,0.0545644103633405
fashion,kastelo.com.tn,carousel,15,5,3,229,205262,0.0102308269431263
fashion,kastelo.com.tn,carousel,15,4,3,229,205262,0.0190001071800917
fashion,kastelo.com.tn,reel,19,1,3,197,205262,0.0380002143601835
fashion,kastelo.com.tn,reel,18,2,4,188,205262,0.7049526946049439
fashion,kastelo.com.tn,carousel,17,2,3,197,205262,0.0399489433017314
fashion,kastelo.com.tn,carousel,16,1,3,182,205262,0.0375130321247966
fashion,kastelo.com.tn,carousel,15,5,3,229,205262,0.0238719295339614
fashion,kastelo.com.tn,carousel,16,1,3,172,205262,0.1193596476698073
fashion,kastelo.com.tn,carousel,15,4,3,227,205262,0.0248462940047354
fashion,kastelo.com.tn,reel,20,0,3,198,205262,0.0414104900078923
fashion,kastelo.com.tn,carousel,21,5,3,157,205262,0.0365386676540226
fashion,kastelo.com.tn,carousel,16,5,3,157,205262,0.2353090196919059
fashion,kastelo.com.tn,carousel,15,4,3,227,205262,0.0389745788309575
fashion,kastelo.com.tn,carousel,15,5,3,229,205262,0.0282565696524441
fashion,kastelo.com.tn,carousel,15,4,3,183,205262,0.0190001071800917
fashion,kastelo.com.tn,carousel,16,1,3,172,205262,0.0321540275355399
fashion,kastelo.com.tn,reel,20,3,3,183,205262,0.061872143894145
fashion,kastelo.com.tn,reel,22,2,0,219,205262,0.0706414241311104
fashion,kastelo.com.tn,reel,19,4,3,222,205262,0.0584618682464362
fashion,kastelo.com.tn,reel,16,6,3,157,205262,0.3629507653632918
fashion,kastelo.com.tn,carousel,15,4,3,183,205262,0.0238719295339614
fashion,kastelo.com.tn,carousel,19,1,0,279,205262,0.014128284826222
fashion,kastelo.com.tn,carousel,18,3,0,231,205262,0.0077949157661915
fashion,kastelo.com.tn,carousel,16,4,3,145,205262,0.0068205512954175
fashion,kastelo.com.tn,carousel,18,3,0,231,205262,0.0034102756477087
fashion,kastelo.com.tn,reel,20,6,0,138,205262,0.0574875037756623
