brand,hour,is_weekend,followers,likes,comments,engagementRate,brand_avg_engagement,relative_engagement,posting_frequency,nbrhashtags,captionlength,ind_BEAUTY,ind_FASHION,ind_HOTELS,ind_PATISSERIE,ind_RESTAURANTS,ctype_carousel,ctype_image,ctype_reel,dow_0,dow_1,dow_2,dow_3,dow_4,dow_5,dow_6
patisserierekik,12,0,70602,157.0,1.0,0.22378969434293647,0.16815387666071782,1.3308625336927224,1.9337016574585635,0,85,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
patisserierekik,12,0,70602,246.0,5.0,0.3555140081017535,0.16815387666071782,2.1142183288409706,1.9337016574585635,0,130,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
patisserierekik,10,1,70602,105.0,0.0,0.148720999405116,0.16815387666071782,0.8844339622641509,1.9337016574585635,0,146,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
patisserierekik,15,0,70602,77.0,2.0,0.11189484717146823,0.16815387666071782,0.6654312668463612,1.9337016574585635,0,145,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
patisserierekik,15,0,70602,54.0,1.0,0.07790147587887028,0.16815387666071782,0.4632749326145552,1.9337016574585635,0,114,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
patisserierekik,13,0,70602,113.0,6.0,0.16855046599246482,0.16815387666071782,1.0023584905660379,1.9337016574585635,0,108,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
patisserierekik,8,0,70602,22.0,3.0,0.03540976176312286,0.16815387666071782,0.21057951482479786,1.9337016574585635,0,241,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
patisserierekik,11,0,70602,230.0,5.0,0.33285176057335486,0.16815387666071782,1.9794474393530999,1.9337016574585635,0,114,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
patisserierekik,15,0,70602,165.0,4.0,0.2393699895187105,0.16815387666071782,1.4235175202156334,1.9337016574585635,0,177,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
patisserierekik,10,0,70602,139.0,3.0,0.20112744681453784,0.16815387666071782,1.196091644204852,1.9337016574585635,0,215,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
patisserierekik,20,1,70602,171.0,5.0,0.2492847228123849,0.16815387666071782,1.4824797843665767,1.9337016574585635,0,130,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
patisserierekik,17,0,70602,738.0,19.0,1.0722075861873601,0.16815387666071782,6.376347708894879,1.9337016574585635,0,138,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
patisserierekik,14,0,70602,205.0,2.0,0.29319282739865726,0.16815387666071782,1.7435983827493262,1.9337016574585635,0,92,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
patisserie.sakka,18,0,58124,51.0,0.0,0.08774344504851696,0.43202463698300186,0.2030982437975389,0.922266139657444,0,390,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
patisserie.sakka,15,0,58124,16.0,0.0,0.027527355309338655,0.43202463698300186,0.06371709609334554,0.922266139657444,0,358,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
patisserie.sakka,16,0,58124,133.0,2.0,0.23226206042254494,0.43202463698300186,0.5376129982876031,0.922266139657444,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
patisserie.sakka,18,0,58124,71.0,0.0,0.12215263918519029,0.43202463698300186,0.28274461391422084,0.922266139657444,0,519,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
patisserie.sakka,17,1,58124,137.0,13.0,0.25806895602504987,0.43202463698300186,0.5973477758751145,0.922266139657444,0,257,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
patisserie.sakka,16,0,58124,38.0,4.0,0.07225930768701397,0.43202463698300186,0.16725737724503206,0.922266139657444,0,95,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
patisserie.sakka,17,1,58124,213.0,2.0,0.3698988369692382,0.43202463698300186,0.8561984787543307,0.922266139657444,0,195,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
patisserie.sakka,17,1,58124,65.0,8.0,0.12559355859885762,0.43202463698300186,0.29070925092588906,0.922266139657444,0,382,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
patisserie.sakka,11,0,58124,33.0,0.0,0.05677517032551098,0.43202463698300186,0.1314165106925252,0.922266139657444,0,461,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
patisserie.sakka,16,0,58124,54.0,4.0,0.09978666299635262,0.43202463698300186,0.2309744733383776,0.922266139657444,0,249,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
patisserie.sakka,11,1,58124,12.0,0.0,0.02064551648200399,0.43202463698300186,0.04778782207000916,0.922266139657444,0,426,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
patisserie.sakka,18,0,58124,665.0,21.0,1.1802353588878949,0.43202463698300186,2.73187049500219,0.922266139657444,0,438,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
patisserie.sakka,17,1,58124,59.0,2.0,0.10494804211685363,0.43202463698300186,0.24292142885587992,0.922266139657444,0,594,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
patisserie.sakka,18,1,58124,61.0,5.0,0.11355034065102196,0.43202463698300186,0.2628330213850504,0.922266139657444,0,463,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
patisserie.sakka,13,0,58124,77.0,1.0,0.13419585713302595,0.43202463698300186,0.3106208434550595,0.922266139657444,0,486,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
patisserie.sakka,18,0,58124,165.0,4.0,0.2907576904548896,0.43202463698300186,0.6730118274859624,0.922266139657444,0,560,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
patisserie.sakka,17,0,58124,81.0,0.0,0.13935723625352694,0.43202463698300186,0.3225677989725618,0.922266139657444,0,516,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
patisserie.sakka,18,0,58124,16.0,0.0,0.027527355309338655,0.43202463698300186,0.06371709609334554,0.922266139657444,0,404,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
patisserie.sakka,17,0,58124,7.0,0.0,0.012043217947835663,0.43202463698300186,0.02787622954083868,0.922266139657444,0,146,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
patisserie.sakka,22,0,58124,5.0,0.0,0.008602298534168329,0.43202463698300186,0.01991159252917048,0.922266139657444,0,279,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
patisserie.sakka,17,0,58124,64.0,0.0,0.11010942123735462,0.43202463698300186,0.25486838437338216,0.922266139657444,6,620,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
patisserie.sakka,18,0,58124,33.0,2.0,0.06021608973917831,0.43202463698300186,0.13938114770419338,0.922266139657444,0,545,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
patisserie.sakka,17,0,58124,69.0,3.0,0.12387309889202394,0.43202463698300186,0.2867269324200549,0.922266139657444,0,237,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
patisserie.sakka,16,0,58124,27.0,2.0,0.04989333149817631,0.43202463698300186,0.1154872366691888,0.922266139657444,0,442,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
patisserie.sakka,17,0,58124,13.0,0.0,0.022365976188837657,0.43202463698300186,0.051770140575843254,0.922266139657444,4,454,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
patisserie.sakka,18,0,58124,107.0,10.0,0.20129378569953893,0.43202463698300186,0.4659312651825893,0.922266139657444,0,614,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
patisserie.sakka,17,0,58124,228.0,18.0,0.4232330878810819,0.43202463698300186,0.9796503524351878,0.922266139657444,0,304,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
patisserie.sakka,17,0,58124,137.0,6.0,0.24602573807721426,0.43202463698300186,0.5694715463342759,0.922266139657444,0,256,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
patisserie.sakka,17,1,58124,155.0,6.0,0.27699401280022024,0.43202463698300186,0.6411532794392896,0.922266139657444,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
patisserie.sakka,17,0,58124,191.0,4.0,0.3354896428325649,0.43202463698300186,0.7765521086376489,0.922266139657444,0,802,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
patisserie.sakka,12,0,58124,44.0,0.0,0.0757002271006813,0.43202463698300186,0.17522201425670025,0.922266139657444,0,494,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
patisserie.sakka,17,1,58124,206.0,7.0,0.3664579175555709,0.43202463698300186,0.8482338417426627,0.922266139657444,0,452,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
patisserie.sakka,16,0,58124,354.0,18.0,0.6400110109421238,0.43202463698300186,1.4814224841702839,0.922266139657444,0,96,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
patisserie.sakka,19,0,58124,41.0,6.0,0.0808616062211823,0.43202463698300186,0.18716896977420253,0.922266139657444,0,333,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
patisserie.sakka,17,0,58124,85.0,3.0,0.1514004542013626,0.43202463698300186,0.3504440285134005,0.922266139657444,0,528,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
patisserie.sakka,17,0,58124,123.0,13.0,0.23398252012937856,0.43202463698300186,0.5415953167934371,0.922266139657444,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
patisserie.sakka,17,1,58124,255.0,12.0,0.45936274172458885,0.43202463698300186,1.063279041057704,0.922266139657444,0,218,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
patisserie.sakka,17,0,58124,401.0,4.0,0.6967861812676347,0.43202463698300186,1.612838994862809,0.922266139657444,0,190,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
patisserie.sakka,17,0,58124,80.0,8.0,0.1514004542013626,0.43202463698300186,0.3504440285134005,0.922266139657444,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
patisserie.sakka,17,0,58124,74.0,4.0,0.13419585713302595,0.43202463698300186,0.3106208434550595,0.922266139657444,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
patisserie.sakka,16,0,58124,109.0,3.0,0.1926914871653706,0.43202463698300186,0.44601967265341885,0.922266139657444,0,458,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
patisserie.sakka,17,1,58124,84.0,2.0,0.14795953478769527,0.43202463698300186,0.3424793915017323,0.922266139657444,0,233,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
patisserie.sakka,17,0,58124,140.0,15.0,0.26667125455921825,0.43202463698300186,0.6172593684042851,0.922266139657444,0,215,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
patisserie.sakka,17,1,58124,778.0,11.0,1.3574427086917624,0.43202463698300186,3.142049301103102,0.922266139657444,0,71,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
patisserie.sakka,17,1,58124,400.0,8.0,0.7019475603881357,0.43202463698300186,1.6247859503803113,0.922266139657444,0,191,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
patisserie.sakka,17,0,58124,79.0,4.0,0.14279815566719428,0.43202463698300186,0.33053243598423004,0.922266139657444,0,224,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
patisserie.sakka,17,0,58124,156.0,7.0,0.2804349322138876,0.43202463698300186,0.6491179164509578,0.922266139657444,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
patisserie.sakka,18,0,58124,12.0,0.0,0.02064551648200399,0.43202463698300186,0.04778782207000916,0.922266139657444,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
patisserie.sakka,17,0,58124,305.0,22.0,0.5625903241346087,0.43202463698300186,1.3022181514077495,0.922266139657444,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
patisserie.sakka,18,1,58124,62.0,4.0,0.11355034065102196,0.43202463698300186,0.2628330213850504,0.922266139657444,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
patisserie.sakka,17,0,58124,168.0,8.0,0.3028009084027252,0.43202463698300186,0.700888057026801,0.922266139657444,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
patisserie.sakka,17,0,58124,143.0,14.0,0.27011217397288556,0.43202463698300186,0.6252240054159531,0.922266139657444,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
patisserie.sakka,17,0,58124,1424.0,17.0,2.4791824375473124,0.43202463698300186,5.738520966906933,0.922266139657444,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
patisserie.sakka,13,0,58124,101.0,3.0,0.17892780951070125,0.43202463698300186,0.41416112460674603,0.922266139657444,0,352,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
patisserie.sakka,17,0,58124,442.0,17.0,0.7896910054366527,0.43202463698300186,1.8278841941778503,0.922266139657444,0,92,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
patisserie.sakka,13,0,58124,79.0,0.0,0.1359163168398596,0.43202463698300186,0.3146031619608936,0.922266139657444,0,352,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
patisserie.sakka,17,0,58124,264.0,17.0,0.48344917762026013,0.43202463698300186,1.1190315001393811,0.922266139657444,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
patisserie.sakka,13,0,58124,212.0,34.0,0.4232330878810819,0.43202463698300186,0.9796503524351878,0.922266139657444,0,352,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
patisserie.sakka,17,1,58124,419.0,16.0,0.7483999724726447,0.43202463698300186,1.732308550037832,0.922266139657444,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
patisserie.sakka,18,1,58124,132.0,8.0,0.24086435895671324,0.43202463698300186,0.5575245908167735,0.922266139657444,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
patisserie.sakka,16,0,58124,271.0,11.0,0.48516963732709384,0.43202463698300186,1.1230138186452152,0.922266139657444,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
patisserie.sakka,17,0,58124,10.0,0.0,0.017204597068336658,0.43202463698300186,0.03982318505834096,0.922266139657444,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
patisserie.sakka,16,0,58124,65.0,0.0,0.11182988094418829,0.43202463698300186,0.2588507028792163,0.922266139657444,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
patisserie.sakka,17,0,58124,17.0,0.0,0.02924781501617232,0.43202463698300186,0.06769941459917964,0.922266139657444,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
patisserie.sakka,17,1,58124,167.0,4.0,0.2941986098685569,0.43202463698300186,0.6809764644976305,0.922266139657444,0,235,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
patisserie.sakka,17,0,58124,167.0,9.0,0.3028009084027252,0.43202463698300186,0.700888057026801,0.922266139657444,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
patisserie.sakka,18,1,58124,263.0,4.0,0.45936274172458885,0.43202463698300186,1.063279041057704,0.922266139657444,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
patisserie.sakka,17,0,58124,96.0,4.0,0.1720459706833666,0.43202463698300186,0.39823185058340965,0.922266139657444,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
patisserie.sakka,17,0,58124,599.0,9.0,1.046039501754869,0.43202463698300186,2.421249651547131,0.922266139657444,0,162,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
patisserie.sakka,17,1,58124,151.0,4.0,0.26667125455921825,0.43202463698300186,0.6172593684042851,0.922266139657444,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
patisserie.sakka,18,0,58124,375.0,14.0,0.669258825958296,0.43202463698300186,1.5491218987694635,0.922266139657444,0,203,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
patisserie.sakka,20,1,58124,23.0,0.0,0.039570573257174314,0.43202463698300186,0.09159332563418421,0.922266139657444,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
patisserie.sakka,17,0,58124,140.0,4.0,0.24774619778404788,0.43202463698300186,0.5734538648401099,0.922266139657444,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
patisserie.sakka,12,1,58124,13.0,0.0,0.022365976188837657,0.43202463698300186,0.051770140575843254,0.922266139657444,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
patisserie.sakka,16,0,58124,426.0,6.0,0.7432385933521437,0.43202463698300186,1.7203615945203297,0.922266139657444,0,550,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
patisserie.sakka,19,1,58124,67.0,5.0,0.12387309889202394,0.43202463698300186,0.2867269324200549,0.922266139657444,0,371,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
patisserie.sakka,17,1,58124,152.0,12.0,0.2821553919207212,0.43202463698300186,0.6531002349567918,0.922266139657444,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
patisserie.sakka,18,0,58124,192.0,14.0,0.3544146996077352,0.43202463698300186,0.8203576122018239,0.922266139657444,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
patisserie.sakka,19,0,58124,98.0,2.0,0.1720459706833666,0.43202463698300186,0.39823185058340965,0.922266139657444,0,738,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
patisserie.sakka,19,1,58124,20.0,0.0,0.034409194136673316,0.43202463698300186,0.07964637011668192,0.922266139657444,0,217,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
patisserie.sakka,18,0,58124,247.0,12.0,0.4455990640699195,0.43202463698300186,1.0314204930110311,0.922266139657444,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
patisserie.sakka,17,0,58124,194.0,16.0,0.36129653843506987,0.43202463698300186,0.8362868862251603,0.922266139657444,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
patisserie.sakka,10,1,58124,173.0,2.0,0.30108044869589157,0.43202463698300186,0.6969057385209669,0.922266139657444,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
patisserie.sakka,10,1,58124,72.0,1.0,0.12559355859885762,0.43202463698300186,0.29070925092588906,0.922266139657444,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
patisserie.sakka,18,0,58124,134.0,2.0,0.23398252012937856,0.43202463698300186,0.5415953167934371,0.922266139657444,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
patisserie.sakka,10,1,58124,41.0,1.0,0.07225930768701397,0.43202463698300186,0.16725737724503206,0.922266139657444,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
patisserie.sakka,18,0,58124,263.0,9.0,0.4679650402587571,0.43202463698300186,1.0831906335868742,0.922266139657444,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
patisserie.sakka,19,1,58124,2354.0,77.0,4.182437547312642,0.43202463698300186,9.681016287682688,0.922266139657444,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
patisserie.sakka,18,0,58124,224.0,5.0,0.3939852728649095,0.43202463698300186,0.911950937836008,0.922266139657444,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
patisserie.sakka,9,0,58124,421.0,4.0,0.731195375404308,0.43202463698300186,1.692485364979491,0.922266139657444,0,551,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
patisserie.sakka,13,0,58124,142.0,5.0,0.2529075769045489,0.43202463698300186,0.5854008203576122,0.922266139657444,0,651,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
patisserie.sakka,17,0,58124,213.0,10.0,0.38366251462390755,0.43202463698300186,0.8880570268010036,0.922266139657444,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
patisserie.sakka,18,0,58124,32.0,0.0,0.05505471061867731,0.43202463698300186,0.12743419218669108,0.922266139657444,0,197,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
patisserie.sakka,17,1,58124,3036.0,41.0,5.29385451792719,0.43202463698300186,12.253594042451514,0.922266139657444,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
patisserie.sakka,19,0,58124,1041.0,14.0,1.8150849907095177,0.43202463698300186,4.201346023654972,0.922266139657444,0,408,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
patisserie.sakka,17,0,58124,844.0,37.0,1.5157250017204598,0.43202463698300186,3.5084226036398394,0.922266139657444,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
patisserie.sakka,16,0,58124,571.0,12.0,1.0030280090840271,0.43202463698300186,2.321691688901278,0.922266139657444,2,270,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
patisserie.sakka,15,0,58124,17.0,2.0,0.032688734429839654,0.43202463698300186,0.07566405161084784,0.922266139657444,3,173,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
patisserie.sakka,19,0,58124,16.0,0.0,0.027527355309338655,0.43202463698300186,0.06371709609334554,0.922266139657444,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
patisserie.sakka,17,0,58124,814.0,41.0,1.4709930493427843,0.43202463698300186,3.4048823224881524,0.922266139657444,3,198,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
labeylicale,14,0,44254,38.0,0.0,0.08586794414064265,0.10688299362769467,0.8033826638477801,1.5765765765765765,0,168,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
labeylicale,14,0,44254,32.0,0.0,0.07230984769738329,0.10688299362769467,0.6765327695560254,1.5765765765765765,0,202,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
labeylicale,16,0,44254,25.0,0.0,0.05649206851358069,0.10688299362769467,0.5285412262156448,1.5765765765765765,0,112,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
labeylicale,14,0,44254,23.0,0.0,0.05197270303249424,0.10688299362769467,0.48625792811839325,1.5765765765765765,0,134,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
labeylicale,18,0,44254,27.0,1.0,0.06327111673521038,0.10688299362769467,0.5919661733615222,1.5765765765765765,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
labeylicale,14,0,44254,58.0,2.0,0.13558096443259368,0.10688299362769467,1.2684989429175477,1.5765765765765765,0,169,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
labeylicale,15,1,44254,28.0,1.0,0.0655307994757536,0.10688299362769467,0.613107822410148,1.5765765765765765,0,145,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
labeylicale,17,0,44254,36.0,0.0,0.08134857865955619,0.10688299362769467,0.7610993657505285,1.5765765765765765,0,182,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
labeylicale,14,0,44254,35.0,0.0,0.07908889591901297,0.10688299362769467,0.7399577167019028,1.5765765765765765,0,173,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
labeylicale,14,0,44254,150.0,11.0,0.36380892122745967,0.10688299362769467,3.4038054968287526,1.5765765765765765,0,405,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
labeylicale,17,1,44254,31.0,0.0,0.07005016495684005,0.10688299362769467,0.6553911205073994,1.5765765765765765,0,94,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
labeylicale,18,0,44254,25.0,3.0,0.06327111673521038,0.10688299362769467,0.5919661733615222,1.5765765765765765,0,145,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
labeylicale,17,0,44254,31.0,0.0,0.07005016495684005,0.10688299362769467,0.6553911205073994,1.5765765765765765,0,118,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
labeylicale,19,0,44254,117.0,0.0,0.26438288064355764,0.10688299362769467,2.473572938689218,1.5765765765765765,4,140,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
labeylicale,18,0,44254,57.0,4.0,0.1378406471731369,0.10688299362769467,1.2896405919661735,1.5765765765765765,0,302,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
labeylicale,19,0,44254,29.0,0.0,0.0655307994757536,0.10688299362769467,0.613107822410148,1.5765765765765765,0,103,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
labeylicale,17,0,44254,36.0,1.0,0.08360826140009943,0.10688299362769467,0.7822410147991544,1.5765765765765765,0,126,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
labeylicale,17,0,44254,25.0,0.0,0.05649206851358069,0.10688299362769467,0.5285412262156448,1.5765765765765765,0,214,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
labeylicale,18,1,44254,24.0,0.0,0.05423238577303746,0.10688299362769467,0.507399577167019,1.5765765765765765,0,87,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
labeylicale,17,1,44254,19.0,0.0,0.042933972070321326,0.10688299362769467,0.40169133192389006,1.5765765765765765,0,89,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
labeylicale,16,0,44254,23.0,0.0,0.05197270303249424,0.10688299362769467,0.48625792811839325,1.5765765765765765,0,143,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
labeylicale,15,0,44254,29.0,0.0,0.0655307994757536,0.10688299362769467,0.613107822410148,1.5765765765765765,0,143,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
labeylicale,12,0,44254,26.0,0.0,0.05875175125412392,0.10688299362769467,0.5496828752642706,1.5765765765765765,0,77,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
labeylicale,17,0,44254,47.0,2.0,0.11072445428661816,0.10688299362769467,1.0359408033826638,1.5765765765765765,0,135,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
labeylicale,19,0,44254,110.0,3.0,0.25534414968138475,0.10688299362769467,2.3890063424947146,1.5765765765765765,0,208,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
labeylicale,18,0,44254,23.0,0.0,0.05197270303249424,0.10688299362769467,0.48625792811839325,1.5765765765765765,0,100,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
labeylicale,16,0,44254,30.0,1.0,0.07005016495684005,0.10688299362769467,0.6553911205073994,1.5765765765765765,0,145,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
labeylicale,17,0,44254,24.0,0.0,0.05423238577303746,0.10688299362769467,0.507399577167019,1.5765765765765765,0,310,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
labeylicale,15,0,44254,22.0,0.0,0.04971302029195101,0.10688299362769467,0.46511627906976744,1.5765765765765765,0,241,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
labeylicale,16,1,44254,34.0,0.0,0.07682921317846975,0.10688299362769467,0.718816067653277,1.5765765765765765,0,507,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
labeylicale,17,0,44254,32.0,2.0,0.07682921317846975,0.10688299362769467,0.718816067653277,1.5765765765765765,0,136,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
labeylicale,16,0,44254,25.0,1.0,0.05875175125412392,0.10688299362769467,0.5496828752642706,1.5765765765765765,0,136,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
labeylicale,17,0,44254,47.0,1.0,0.10846477154607492,0.10688299362769467,1.014799154334038,1.5765765765765765,0,133,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
labeylicale,19,1,44254,25.0,0.0,0.05649206851358069,0.10688299362769467,0.5285412262156448,1.5765765765765765,0,172,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
labeylicale,18,0,44254,53.0,7.0,0.13558096443259368,0.10688299362769467,1.2684989429175477,1.5765765765765765,0,69,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
labeylicale,12,0,44254,88.0,0.0,0.19885208116780403,0.10688299362769467,1.8604651162790697,1.5765765765765765,0,149,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
